task,episode,step_index,candidates_json,selected_label,selected_action,curr_state_after,done,confidence,entropy,option_probs,score_status
storeEgg,storeEgg-6,7,"[{""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Cabinet"", ""obj2"": null}]",E,null,,True,0.9988298294743758,0.005638722530551005,"{""A"": 0.0011695092873382062, ""B"": 2.3795814723750563e-07, ""C"": 1.8532199140679003e-07, ""D"": 2.3795814723750563e-07, ""E"": 0.9988298294743758}",available
storeEgg,storeEgg-7,0,"[{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}]",E,null,,True,0.9999998063873694,2.1081645132364136e-06,"{""A"": 1.1253517471925912e-07, ""B"": 4.139937718785167e-08, ""C"": 3.2483945755501476e-08, ""D"": 7.194133030325383e-09, ""E"": 0.9999998063873694}",available
storeEgg,storeEgg-8,0,"[{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""close"", ""obj1"": ""Bowl"", ""obj2"": null}]",A,"{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}",fridge (open). nothing is inside robot gripper.,False,0.5618740943006668,0.4285534119630837,"{""A"": 0.5618740943006668, ""B"": 0.4375879846288957, ""C"": 1.9866469687727624e-05, ""D"": 5.691838862211528e-06, ""E"": 0.0005123627618874462}",available
storeEgg,storeEgg-8,1,"[{""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Plate"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}","egg (not sliced and not cracked), bowl. bowl is on top of dining table. egg is inside robot gripper.",False,0.9998415274892719,0.0009602480906776054,"{""A"": 0.9998415274892719, ""B"": 0.0001584362410990077, ""C"": 4.943667808249267e-09, ""D"": 1.566298063471193e-08, ""E"": 1.566298063471193e-08}",available
storeEgg,storeEgg-8,2,"[{""action"": ""put_in"", ""obj1"": ""Egg"", ""obj2"": ""Bowl""}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""DiningTable""}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""Plate""}]",A,"{""action"": ""put_in"", ""obj1"": ""Egg"", ""obj2"": ""Bowl""}","egg (not sliced and not cracked), bowl. bowl is on top of dining table. egg is on top of dining table. nothing is inside robot gripper.",False,0.9999999406168258,6.977642035265871e-07,"{""A"": 0.9999999406168258, ""B"": 2.5109990066328815e-08, ""C"": 5.602796104825431e-09, ""D"": 1.3440409153000817e-08, ""E"": 1.522997884030809e-08}",available
storeEgg,storeEgg-8,3,"[{""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""DiningTable""}]",A,"{""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}","egg (not sliced and not cracked), bowl. egg is inside bowl. bowl is inside robot gripper.",False,0.9988105537690526,0.005788119856508644,"{""A"": 0.9988105537690526, ""B"": 1.299182050273327e-05, ""C"": 0.0011694869696820623, ""D"": 8.305392979211903e-07, ""E"": 6.136901464706152e-06}",available
storeEgg,storeEgg-8,4,"[{""action"": ""put_in"", ""obj1"": ""Bowl"", ""obj2"": ""Fridge""}, {""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Bowl"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Bowl"", ""obj2"": ""DiningTable""}]",A,"{""action"": ""put_in"", ""obj1"": ""Bowl"", ""obj2"": ""Fridge""}","fridge (open), egg (not sliced and not cracked), bowl. lettuce is inside fridge. bowl is inside fridge. bowl is on the left of lettuce. egg is inside bowl. egg is on the left of lettuce. nothing is inside robot gripper.",False,0.9999895316251183,8.209971766747716e-05,"{""A"": 0.9999895316251183, ""B"": 1.0129988301758474e-05, ""C"": 1.725763214395585e-08, ""D"": 1.5229806912985387e-08, ""E"": 3.058991408118017e-07}",available
storeEgg,storeEgg-8,5,"[{""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Cabinet"", ""obj2"": null}]",A,"{""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}",fridge (closed). nothing is inside robot gripper.,False,0.9999038605881865,0.0006124878572383895,"{""A"": 0.9999038605881865, ""B"": 1.9553816368391525e-08, ""C"": 5.602262186467475e-09, ""D"": 1.1859989141820203e-08, ""E"": 9.610239574587159e-05}",available
storeEgg,storeEgg-8,6,"[{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Cabinet"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Drawer"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""LightSwitch"", ""obj2"": null}]",E,null,,True,0.9999892793326229,8.457461914082913e-05,"{""A"": 1.0129988161078231e-05, ""B"": 4.450806174391972e-07, ""C"": 7.734334028537592e-08, ""D"": 6.82552582373906e-08, ""E"": 0.9999892793326229}",available
storeEgg,storeEgg-9,0,"[{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""LightSwitch"", ""obj2"": null}]",E,null,,True,0.9235849099351185,0.17006825767389816,"{""A"": 0.07581246493138413, ""B"": 8.876731251764621e-05, ""C"": 0.0005108203705776918, ""D"": 3.0374504019374513e-06, ""E"": 0.9235849099351185}",available
switchDevices,switchDevices-1,0,"[{""action"": ""toggle_on"", ""obj1"": ""Television"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Laptop"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""RemoteControl"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Book"", ""obj2"": null}]",C,"{""action"": ""pick_up"", ""obj1"": ""RemoteControl"", ""obj2"": null}","laptop (open and turned on), remote control, television (turned off), tv stand. laptop is on the left of television. laptop is above watch. laptop is on top of tv stand. television is on top of tv stand. watch is on top of tv stand. book is on top of tv stand. remote control is inside robot gripper.",False,0.9957555579053794,0.017529153745669716,"{""A"": 0.004069426334491416, ""B"": 0.00015778870720991619, ""C"": 0.9957555579053794, ""D"": 2.55041691506117e-06, ""E"": 1.4676636004341287e-05}",available
switchDevices,switchDevices-1,1,"[{""action"": ""toggle_on"", ""obj1"": ""Television"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""TVStand""}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""CoffeeTable""}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""SideTable""}]",A,"{""action"": ""toggle_on"", ""obj1"": ""Television"", ""obj2"": null}","laptop (open and turned on), remote control, television (turned on), tv stand. laptop is on top of tv stand. television is on top of tv stand. book is on top of tv stand. remote control is inside robot gripper.",False,0.9999995861002747,4.250068926787592e-06,"{""A"": 0.9999995861002747, ""B"": 3.059020707784223e-07, ""C"": 5.31578598440851e-08, ""D"": 1.344041179682384e-08, ""E"": 4.139938287297346e-08}",available
switchDevices,switchDevices-1,2,"[{""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""TVStand""}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""CoffeeTable""}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""SideTable""}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""Sofa""}]",E,null,,True,0.9932760185706728,0.02520542874482411,"{""A"": 0.006692640252339741, ""B"": 6.915492666623864e-06, ""C"": 1.6589404503574635e-05, ""D"": 7.836279817379814e-06, ""E"": 0.9932760185706728}",available
switchDevices,switchDevices-10,0,"[{""action"": ""pick_up"", ""obj1"": ""RemoteControl"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Laptop"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""Television"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Book"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""RemoteControl"", ""obj2"": null}",remote control. remote control is inside robot gripper.,False,0.9999997208770293,2.884043535144774e-06,"{""A"": 0.9999997208770293, ""B"": 2.3823697477717534e-07, ""C"": 2.5109992403478713e-08, ""D"": 2.335593117493213e-09, ""E"": 1.3440410403987009e-08}",available
switchDevices,switchDevices-10,1,"[{""action"": ""close"", ""obj1"": ""Laptop"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""Television"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""CoffeeTable""}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""SideTable""}]",B,"{""action"": ""toggle_on"", ""obj1"": ""Television"", ""obj2"": null}","remote control, laptop (closed and turned off), television (turned on), tv stand. laptop is on top of tv stand. tv stand is on the right of book. remote control is inside robot gripper.",False,0.9999247037508465,0.0004929500626769087,"{""A"": 7.484619912876593e-05, ""B"": 0.9999247037508465, ""C"": 9.930437763671648e-08, ""D"": 2.382190452787748e-07, ""E"": 1.1252660190180923e-07}",available
switchDevices,switchDevices-10,2,"[{""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""TVStand""}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""CoffeeTable""}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""SideTable""}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""Sofa""}]",E,null,,True,0.9999999005365782,1.136379100981157e-06,"{""A"": 4.691164463503885e-08, ""B"": 1.9555682929002755e-08, ""C"": 1.9555682929002755e-08, ""D"": 1.3440411216539232e-08, ""E"": 0.9999999005365782}",available
switchDevices,switchDevices-2,0,"[{""action"": ""pick_up"", ""obj1"": ""RemoteControl"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""Television"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Laptop"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""KeyChain"", ""obj2"": ""TVStand""}]",A,"{""action"": ""pick_up"", ""obj1"": ""RemoteControl"", ""obj2"": null}","remote control, laptop (closed and turned off), tv stand. laptop is on top of tv stand. book is on top of tv stand. remote control is inside robot gripper.",False,0.9999999044908401,1.0398807552687766e-06,"{""A"": 0.9999999044908401, ""B"": 8.764249079246973e-08, ""C"": 4.944450987006493e-09, ""D"": 1.8189618659995353e-09, ""E"": 1.103256140576821e-09}",available
switchDevices,switchDevices-2,1,"[{""action"": ""toggle_on"", ""obj1"": ""Television"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""TVStand""}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""CoffeeTable""}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""SideTable""}]",A,"{""action"": ""toggle_on"", ""obj1"": ""Television"", ""obj2"": null}","remote control, laptop (closed and turned off), television (turned on), tv stand. laptop is on top of tv stand. tv stand is on the right of book. remote control is inside robot gripper.",False,0.9999848934066897,0.00011766153137933676,"{""A"": 0.9999848934066897, ""B"": 1.9947034760624425e-06, ""C"": 6.825499954059615e-08, ""D"": 3.6534268557662525e-08, ""E"": 1.3007100566096914e-05}",available
switchDevices,switchDevices-2,2,"[{""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""TVStand""}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""CoffeeTable""}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""SideTable""}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""Sofa""}]",E,null,,True,0.9999999944453615,7.368932022252808e-08,"{""A"": 2.0611536109895944e-09, ""B"": 1.4166087787744464e-09, ""C"": 1.1032560262153655e-09, ""D"": 9.736200258928492e-10, ""E"": 0.9999999944453615}",available
switchDevices,switchDevices-3,0,"[{""action"": ""close"", ""obj1"": ""Laptop"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Laptop"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""RemoteControl"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Book"", ""obj2"": null}]",A,"{""action"": ""close"", ""obj1"": ""Laptop"", ""obj2"": null}","remote control, laptop (closed and turned off), television (turned on), tv stand. laptop is on top of tv stand. remote control is on top of tv stand. television is on top of tv stand. watch is on top of tv stand. keychain is on top of tv stand. book is on top of tv stand. nothing is inside robot gripper.",False,0.9999999849133883,1.8724800796745227e-07,"{""A"": 0.9999999849133883, ""B"": 8.152020591483796e-09, ""C"": 9.73620016612329e-10, ""D"": 3.5817478762467405e-10, ""E"": 5.602796353010053e-09}",available
switchDevices,switchDevices-3,1,"[{""action"": ""pick_up"", ""obj1"": ""RemoteControl"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Watch"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""KeyChain"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Book"", ""obj2"": null}]",E,null,,True,0.9999999949990175,6.566344127170945e-08,"{""A"": 2.6465736256736487e-09, ""B"": 1.25015286013475e-09, ""C"": 1.1032560268261897e-09, ""D"": 9.999999949990185e-13, ""E"": 0.9999999949990175}",available
switchDevices,switchDevices-4,0,"[{""action"": ""toggle_on"", ""obj1"": ""Television"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""TVStand""}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""CoffeeTable""}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""SideTable""}]",A,"{""action"": ""toggle_on"", ""obj1"": ""Television"", ""obj2"": null}","remote control, laptop (closed and turned off), floor lamp, tv stand. laptop is on top of tv stand. tv stand is on the right of book. remote control is inside robot gripper.",False,0.9999896564446396,8.095775450662754e-05,"{""A"": 0.9999896564446396, ""B"": 1.4449652344334418e-07, ""C"": 4.691119759856828e-08, ""D"": 2.215928069458827e-08, ""E"": 1.0129988358658493e-05}",available
switchDevices,switchDevices-4,1,"[{""action"": ""toggle_on"", ""obj1"": ""Television"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""TVStand""}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""CoffeeTable""}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""SideTable""}]",E,null,,True,0.9999937462894448,5.3554630073826164e-05,"{""A"": 5.04344305413697e-07, ""B"": 4.785085540336882e-06, ""C"": 5.714969694925937e-07, ""D"": 3.92783739993791e-07, ""E"": 0.9999937462894448}",available
switchDevices,switchDevices-5,0,"[{""action"": ""pick_up"", ""obj1"": ""Laptop"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""RemoteControl"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""KeyChain"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Book"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""Laptop"", ""obj2"": null}","garbage can, laptop (closed and turned off), television (turned on), tv stand. garbage can is on the right of tv stand. laptop is inside robot gripper.",False,0.9999997051043198,3.0481096365793243e-06,"{""A"": 0.9999997051043198, ""B"": 4.6911641059029016e-08, ""C"": 6.348800229818001e-09, ""D"": 3.398267880394077e-09, ""E"": 2.3823697101953172e-07}",available
switchDevices,switchDevices-5,1,"[{""action"": ""put_on"", ""obj1"": ""Laptop"", ""obj2"": ""TVStand""}, {""action"": ""put_on"", ""obj1"": ""Laptop"", ""obj2"": ""CoffeeTable""}, {""action"": ""put_on"", ""obj1"": ""Laptop"", ""obj2"": ""SideTable""}, {""action"": ""put_in"", ""obj1"": ""Laptop"", ""obj2"": ""Box""}]",A,"{""action"": ""put_on"", ""obj1"": ""Laptop"", ""obj2"": ""TVStand""}","remote control, laptop (closed and turned off), television (turned on), tv stand. laptop is on the left of remote control. laptop is below television. laptop is on the left of watch. laptop is on the left of keychain. laptop is on the right of book. laptop is on top of tv stand. remote control is on the right of watch. remote control is on the left of keychain. remote control is on top of tv stand. television is on top of tv stand. watch is on top of tv stand. keychain is on top of tv stand. book is on top of tv stand. nothing is inside robot gripper.",False,0.9999999959229038,5.425907919730688e-08,"{""A"": 0.9999999959229038, ""B"": 1.6052280486409425e-09, ""C"": 5.21141246664111e-10, ""D"": 1.317651421637355e-10, ""E"": 1.818961680136964e-09}",available
switchDevices,switchDevices-5,2,"[{""action"": ""toggle_on"", ""obj1"": ""Television"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Laptop"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""RemoteControl"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Book"", ""obj2"": null}]",E,null,,True,0.9999999822094342,2.2309946178913998e-07,"{""A"": 6.348800003094934e-09, ""B"": 4.944450413974072e-09, ""C"": 3.850741854260739e-09, ""D"": 2.6465735918250747e-09, ""E"": 0.9999999822094342}",available
switchDevices,switchDevices-6,0,"[{""action"": ""pick_up"", ""obj1"": ""RemoteControl"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""Television"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Laptop"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Watch"", ""obj2"": ""TVStand""}]",A,"{""action"": ""pick_up"", ""obj1"": ""RemoteControl"", ""obj2"": null}",remote control. remote control is inside robot gripper.,False,0.9999976040256575,2.1153878793055363e-05,"{""A"": 0.9999976040256575, ""B"": 2.2603230814174275e-06, ""C"": 2.8453295597903595e-08, ""D"": 1.9555645010709503e-08, ""E"": 8.76423205079079e-08}",available
switchDevices,switchDevices-6,1,"[{""action"": ""toggle_on"", ""obj1"": ""Television"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""TVStand""}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""CoffeeTable""}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""SideTable""}]",A,"{""action"": ""toggle_on"", ""obj1"": ""Television"", ""obj2"": null}","remote control, laptop (closed and turned off), television (turned on), tv stand. laptop is on top of tv stand. remote control is inside robot gripper.",False,0.9999976817470585,2.1056808920793518e-05,"{""A"": 0.9999976817470585, ""B"": 1.7603429915728455e-06, ""C"": 2.8453294417603414e-08, ""D"": 2.510994419186257e-08, ""E"": 5.043467112048375e-07}",available
switchDevices,switchDevices-6,2,"[{""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""TVStand""}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""CoffeeTable""}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""SideTable""}, {""action"": ""put_on"", ""obj1"": ""RemoteControl"", ""obj2"": ""Sofa""}]",E,null,,True,0.622458061544618,0.41186828280834065,"{""A"": 0.622458061544618, ""B"": 3.5573541215970617e-07, ""C"": 2.7704701755620814e-07, ""D"": 1.4069608481514115e-06, ""E"": 0.37753989871210414}",available
