model,qid,category,n_options,answer,predicted,max_prob,norm_entropy,confidence,correct,score_status,solvability,difficulty
gpt-5.4,7719,math,9,G,G,0.9999999999990001,1.3976275160338148e-11,0.9999999999860237,1,available,0,hard
gpt-5.4,7727,math,10,F,J,0.9999999999990001,1.338809709475123e-11,0.9999999999866119,0,available,1,hard
gpt-5.4,7728,math,10,H,D,0.6946007702333422,0.35255365417557977,0.6474463458244202,0,available,0,hard
gpt-5.4,7739,math,10,C,C,0.9999999999990001,1.338819352749788e-11,0.9999999999866118,1,available,2,medium
gpt-5.4,7747,math,10,C,C,0.910034640670035,0.17423333220744533,0.8257666677925547,1,available,0,hard
gpt-5.4,7755,math,10,F,E,0.9997940275628919,0.0010452448568299205,0.9989547551431701,0,available,0,hard
gpt-5.4,7762,math,10,D,D,0.9997863997689034,0.001080579835379642,0.9989194201646203,1,available,1,hard
gpt-5.4,7772,math,10,J,J,0.9985286104121481,0.006209984523493318,0.9937900154765067,1,available,0,hard
gpt-5.4,7777,math,10,B,B,0.8327692739568009,0.3035211830265858,0.6964788169734142,1,available,4,easy
gpt-5.4,7793,math,4,C,C,0.9999999999989999,2.1444999864899318e-11,0.999999999978555,1,available,4,easy
gpt-5.4,7798,math,7,C,C,0.9999389667063572,0.00039193025000014534,0.9996080697499998,1,available,4,easy
gpt-5.4,7805,math,10,F,F,0.9967323402051939,0.012657573714085097,0.987342426285915,1,available,0,hard
gpt-5.4,7810,math,10,B,B,0.9999465956643434,0.0003023192139971766,0.9996976807860029,1,available,3,medium
gpt-5.4,7813,math,10,G,F,0.744072985699226,0.3295638415123443,0.6704361584876557,0,available,0,hard
gpt-5.4,7827,math,10,C,F,0.9389473133706132,0.10301830967747189,0.8969816903225281,0,available,0,hard
gpt-5.4,7830,math,10,I,I,0.997793727687673,0.00892304429343436,0.9910769557065656,1,available,1,hard
gpt-5.4,7834,math,10,A,E,0.5548497501357226,0.6135267137238716,0.3864732862761284,0,available,3,medium
gpt-5.4,7843,math,10,A,A,0.9999847413273524,9.468032198596108e-05,0.999905319678014,1,available,3,medium
gpt-5.4,7847,math,10,C,H,0.9807667416563901,0.059628498508770736,0.9403715014912293,0,available,2,medium
gpt-5.4,7850,math,10,A,H,0.6202701948959125,0.30018923259357444,0.6998107674064256,0,available,2,medium
gpt-5.4,7853,math,10,G,A,0.3525817250967393,0.832500172083575,0.16749982791642504,0,available,0,hard
gpt-5.4,7864,math,10,I,B,0.18583862545920762,0.9255573523823601,0.07444264761763986,0,available,1,hard
gpt-5.4,7866,math,10,H,H,0.9999809266955697,0.00011650178256744498,0.9998834982174326,1,available,1,hard
gpt-5.4,7869,math,10,G,F,0.2264512299641783,0.8762160220660177,0.12378397793398233,0,available,1,hard
gpt-5.4,7870,math,10,B,D,0.3703477552523006,0.5934871598110513,0.40651284018894873,0,available,1,hard
gpt-5.4,7898,math,10,I,I,0.9933237772666427,0.02378439875408233,0.9762156012459177,1,available,0,hard
gpt-5.4,7913,math,10,C,E,0.9390726847310791,0.10250856427943149,0.8974914357205686,0,available,1,hard
gpt-5.4,7917,math,10,C,C,0.9987952819202363,0.0051891904372833135,0.9948108095627167,1,available,1,hard
gpt-5.4,7932,math,5,A,A,0.9999465956643434,0.0004056127427912095,0.9995943872572088,1,available,4,easy
gpt-5.4,7942,math,10,I,B,0.3849200827720146,0.8006948825277043,0.19930511747229573,0,available,0,hard
gpt-5.4,7946,math,10,C,D,0.9183940021669814,0.17591137223079964,0.8240886277692003,0,available,0,hard
gpt-5.4,7952,math,10,B,G,0.49808369586156354,0.5595097781061343,0.44049022189386566,0,available,0,hard
gpt-5.4,7969,math,10,B,B,0.9875544434460148,0.04095594788377991,0.9590440521162201,1,available,0,hard
gpt-5.4,7975,math,10,I,I,0.9238579712425365,0.11807718871285335,0.8819228112871467,1,available,0,hard
gpt-5.4,7978,math,10,B,B,0.7305447109204608,0.255826164235604,0.744173835764396,1,available,1,hard
gpt-5.4,7980,math,10,A,A,0.8488573434189439,0.24491577394456926,0.7550842260554307,1,available,0,hard
gpt-5.4,7987,math,10,C,D,0.9347802092419741,0.11779001674277982,0.8822099832572202,0,available,4,easy
gpt-5.4,8006,math,10,A,C,0.8807581586667702,0.15890697973536275,0.8410930202646373,0,available,0,hard
gpt-5.4,8010,math,10,J,J,0.9999465956643434,0.00030231921399712834,0.9996976807860029,1,available,0,hard
gpt-5.4,8011,math,10,F,F,0.9999656683139551,0.0002009376732262986,0.9997990623267737,1,available,1,hard
gpt-5.4,8014,math,10,D,D,0.9993517116945719,0.0029669744103879843,0.997033025589612,1,available,1,hard
gpt-5.4,8029,math,9,D,B,0.9999999999990001,1.3976524379042991e-11,0.9999999999860235,0,available,0,hard
gpt-5.4,8030,math,10,I,I,0.9999999999990001,1.3387715033142256e-11,0.9999999999866123,1,available,0,hard
gpt-5.4,8033,math,10,B,F,0.9787447702367075,0.06045452778809747,0.9395454722119025,0,available,2,medium
gpt-5.4,8052,math,10,D,H,0.3687027233535031,0.6601638738537037,0.3398361261462963,0,available,1,hard
gpt-5.4,8065,math,10,B,A,0.560463624837229,0.30849562661518143,0.6915043733848185,0,available,2,medium
gpt-5.4,8080,math,10,F,A,0.6136193881028925,0.42472911403305147,0.5752708859669485,0,available,0,hard
gpt-5.4,8088,math,10,C,B,0.6503972385348119,0.45121688770932217,0.5487831122906779,0,available,0,hard
gpt-5.4,8096,math,10,D,D,0.9298189861369511,0.17034360875055268,0.8296563912494473,1,available,0,hard
gpt-5.4,8103,math,10,J,D,0.9843049222863852,0.05005705540032623,0.9499429445996738,0,available,0,hard
gpt-5.4,8107,math,9,C,C,0.9948482160954982,0.01956697821479858,0.9804330217852014,1,available,2,medium
gpt-5.4,8116,math,10,B,B,0.9999999999989999,1.338833680350299e-11,0.9999999999866117,1,available,3,medium
gpt-5.4,8121,math,10,J,J,0.9999580392104566,0.00024193266247142872,0.9997580673375286,1,available,0,hard
gpt-5.4,8128,math,10,E,E,0.9523702305844399,0.08394556057998839,0.9160544394200116,1,available,0,hard
gpt-5.4,8145,math,10,I,I,0.9999999999990001,1.3388001578293813e-11,0.999999999986612,1,available,1,hard
gpt-5.4,8157,math,9,C,C,0.9999999999990001,1.3976524379042991e-11,0.9999999999860235,1,available,0,hard
gpt-5.4,8162,math,10,F,H,0.23291964233649645,0.8377528452973986,0.16224715470260143,0,available,0,hard
gpt-5.4,8198,math,10,C,C,0.9999999999990001,1.3388289044658755e-11,0.9999999999866117,1,available,5,easy
gpt-5.4,8210,math,10,B,H,0.6535932384579658,0.4685389140996125,0.5314610859003874,0,available,2,medium
gpt-5.4,8213,math,10,B,A,0.7046542195689225,0.31412165439278317,0.6858783456072168,0,available,1,hard
gpt-5.4,8219,math,10,J,A,0.3598760744502351,0.711036244340677,0.288963755659323,0,available,0,hard
gpt-5.4,8229,math,10,G,G,0.9999999999989999,1.3388432321719055e-11,0.9999999999866116,1,available,4,easy
gpt-5.4,8230,math,10,E,J,0.9998436096423564,0.0008123373488919494,0.999187662651108,0,available,3,medium
gpt-5.4,8233,math,10,D,D,0.9991153817400136,0.003929110681956504,0.9960708893180436,1,available,0,hard
gpt-5.4,8244,math,10,J,J,0.9999427811780748,0.00032219836541612167,0.9996778016345839,1,available,1,hard
gpt-5.4,8251,math,10,J,J,0.9999999999990001,1.3388192611912104e-11,0.9999999999866118,1,available,1,hard
gpt-5.4,8256,math,10,J,J,0.9818635636694716,0.05669491223909729,0.9433050877609027,1,available,0,hard
gpt-5.4,8258,math,8,F,C,0.9889907982825478,0.03943945790493282,0.9605605420950671,0,available,0,hard
gpt-5.4,8261,math,10,E,A,0.9760341924720918,0.05185108307674828,0.9481489169232518,0,available,0,hard
gpt-5.4,8263,math,10,B,B,0.9999237089649964,0.00042006201813184793,0.9995799379818682,1,available,1,hard
gpt-5.4,8264,math,10,F,F,0.9999999999990001,1.3388241285990387e-11,0.9999999999866117,1,available,0,hard
gpt-5.4,8269,math,10,A,A,0.9046505350999858,0.1366910851320066,0.8633089148679934,1,available,5,easy
gpt-5.4,8291,math,10,A,A,0.7288467350363372,0.26374883442925706,0.7362511655707429,1,available,3,medium
gpt-5.4,8305,math,10,J,B,0.5425179434382217,0.5656664401917431,0.43433355980825694,0,available,0,hard
gpt-5.4,8332,math,10,G,G,0.9999999999990001,1.3387762790227864e-11,0.9999999999866123,1,available,0,hard
gpt-5.4,8335,math,9,H,H,0.9998436096423564,0.0008429068917550469,0.999157093108245,1,available,0,hard
gpt-5.4,8346,math,10,A,E,0.8519099028141526,0.1823771982826205,0.8176228017173794,0,available,0,hard
gpt-5.4,8348,math,10,B,B,0.9997482616718804,0.001255553213549148,0.9987444467864508,1,available,0,hard
gpt-5.4,8382,math,10,H,B,0.537481438034034,0.3901349406700841,0.609865059329916,0,available,0,hard
gpt-5.4,8387,math,10,A,A,0.9998397955489475,0.0008304722587510958,0.9991695277412489,1,available,1,hard
gpt-5.4,8391,math,10,F,J,0.8444326721669013,0.3059067086768157,0.6940932913231843,0,available,0,hard
gpt-5.4,8401,math,10,G,A,0.26973838494155516,0.8830549597732438,0.11694504022675623,0,available,0,hard
gpt-5.4,8420,math,10,B,E,0.32438383471844906,0.7971389108476342,0.20286108915236578,0,available,0,hard
gpt-5.4,8427,math,10,C,B,0.9008952368052006,0.15155879122533852,0.8484412087746614,0,available,2,medium
gpt-5.4,8430,math,10,C,F,0.34270519040617553,0.6281069481810285,0.3718930518189715,0,available,2,medium
gpt-5.4,8444,math,10,A,A,0.9999580392104566,0.0002419326624713805,0.9997580673375286,1,available,5,easy
gpt-5.4,8446,math,8,G,G,0.9999351522491906,0.000392600974578701,0.9996073990254213,1,available,2,medium
gpt-5.4,8452,math,10,D,D,0.9999885559736865,7.244017911991883e-05,0.9999275598208801,1,available,0,hard
gpt-5.4,8460,math,10,E,B,0.9647697726313476,0.07877468987490341,0.9212253101250966,0,available,0,hard
gpt-5.4,8470,math,10,B,B,0.9999656683139551,0.0002009376732262986,0.9997990623267737,1,available,2,medium
gpt-5.4,8480,math,10,I,I,0.9999580392104566,0.00024193266247142872,0.9997580673375286,1,available,0,hard
gpt-5.4,8484,math,10,H,H,0.8668386905268517,0.20581344301642643,0.7941865569835735,1,available,0,hard
gpt-5.4,8486,math,10,H,H,0.9933048312998409,0.023843627308443215,0.9761563726915568,1,available,0,hard
gpt-5.4,8492,math,10,F,J,0.4953041240829228,0.6089466898673689,0.3910533101326311,0,available,1,hard
gpt-5.4,8503,math,10,B,B,0.9999923706345726,4.9637009423203814e-05,0.9999503629905768,1,available,0,hard
gpt-5.4,8518,math,10,J,G,0.9345983658524075,0.1390240858430507,0.8609759141569493,0,available,1,hard
gpt-5.4,8521,math,10,D,D,0.9999999999989999,1.338833680350299e-11,0.9999999999866117,1,available,1,hard
gpt-5.4,8532,math,10,H,D,0.386686146191122,0.6520350328459119,0.3479649671540881,0,available,0,hard
gpt-5.4,8535,math,10,J,J,0.9621052380772078,0.08693159213234868,0.9130684078676513,1,available,0,hard
gpt-5.4,8536,math,10,F,H,0.2044146964687876,0.95093094773931,0.04906905226069003,0,available,0,hard
gpt-5.4,8539,math,10,J,I,0.9785581072889009,0.05232760433276023,0.9476723956672398,0,available,0,hard
gpt-5.4,8555,math,10,H,H,0.9999389667063572,0.00034196691561927997,0.9996580330843807,1,available,4,easy
gpt-5.4,8560,math,10,B,B,0.9999999999990001,1.3387954737673313e-11,0.999999999986612,1,available,4,easy
gpt-5.4,8576,math,10,H,H,0.9999999999990001,1.3388098011040466e-11,0.9999999999866119,1,available,0,hard
gpt-5.4,8579,math,10,I,B,0.3780413803867135,0.7508618332489647,0.24913816675103528,0,available,0,hard
gpt-5.4,8581,math,10,C,C,0.8802879086447143,0.1612156220290143,0.8387843779709857,1,available,0,hard
gpt-5.4,8613,math,10,B,F,0.4135611758197822,0.7324716544803439,0.2675283455196561,0,available,0,hard
gpt-5.4,8628,math,10,H,A,0.5885383314696975,0.5677934137407274,0.43220658625927255,0,available,0,hard
gpt-5.4,8630,math,10,J,D,0.20627587604967654,0.8618740134914722,0.1381259865085278,0,available,0,hard
gpt-5.4,8636,math,10,J,G,0.42314083951522613,0.5447294394861759,0.4552705605138241,0,available,1,hard
gpt-5.4,8638,math,10,C,B,0.5540883029228171,0.4658848994733485,0.5341151005266516,0,available,1,hard
gpt-5.4,8646,math,10,J,E,0.5194149561798569,0.4932512347488364,0.5067487652511635,0,available,0,hard
gpt-5.4,8647,math,10,E,E,0.9997825858937324,0.0010982025811210143,0.998901797418879,1,available,0,hard
gpt-5.4,8652,math,10,F,F,0.7308206569075812,0.2543355417396724,0.7456644582603276,1,available,0,hard
gpt-5.4,8657,math,9,C,C,0.9999999999989999,1.3976974349792263e-11,0.9999999999860231,1,available,0,hard
gpt-5.4,8672,math,10,E,I,0.9999504101651633,0.00028232155299431064,0.9997176784470057,0,available,0,hard
gpt-5.4,8680,math,9,C,C,0.9933427235948136,0.02450593937106266,0.9754940606289373,1,available,4,easy
gpt-5.4,8681,math,10,I,I,0.9958810039893333,0.015540353937400388,0.9844596460625996,1,available,0,hard
gpt-5.4,8697,math,10,I,I,0.9999389667063572,0.0003419669156192318,0.9996580330843807,1,available,1,hard
gpt-5.4,8712,math,10,H,H,0.9999999999990001,1.3388098011040466e-11,0.9999999999866119,1,available,0,hard
gpt-5.4,8727,math,10,I,I,0.9999999999989999,1.3388431864717564e-11,0.9999999999866116,1,available,3,medium
gpt-5.4,8733,math,10,J,J,0.9999999999990001,1.3387810547489334e-11,0.9999999999866122,1,available,0,hard
gpt-5.4,8739,math,10,E,E,0.9999771120783387,0.00013798957827451265,0.9998620104217255,1,available,0,hard
gpt-5.4,8741,math,10,H,C,0.7967344148985446,0.32895359822643483,0.6710464017735651,0,available,0,hard
gpt-5.4,8755,math,4,D,D,0.9999999999989999,2.1445381382660912e-11,0.9999999999785546,1,available,2,medium
gpt-5.4,8768,math,10,J,J,0.6937031053082993,0.3831213610786316,0.6168786389213684,1,available,1,hard
gpt-5.4,8774,math,10,F,B,0.9931116030782648,0.024446366741639716,0.9755536332583603,0,available,0,hard
gpt-5.4,8777,math,10,I,E,0.9254028779799126,0.14571022551569587,0.8542897744843041,0,available,0,hard
gpt-5.4,8788,math,10,G,G,0.9999809266955697,0.00011650178256744498,0.9998834982174326,1,available,2,medium
gpt-5.4,8795,math,5,A,A,0.9999999999990001,1.865006512092903e-11,0.9999999999813499,1,available,1,hard
gpt-5.4,8798,math,10,G,G,0.9279834656655658,0.1343025169176741,0.8656974830823259,1,available,1,hard
gpt-5.4,8799,math,7,G,G,0.9999999999990001,1.5633590910039013e-11,0.9999999999843664,1,available,1,hard
gpt-5.4,8801,math,9,B,B,0.9999999999990001,1.397647453493499e-11,0.9999999999860235,1,available,3,medium
gpt-5.4,8803,math,10,F,F,0.9999999999990001,1.3387954737673313e-11,0.999999999986612,1,available,0,hard
gpt-5.4,8808,math,10,C,C,0.5621273144911342,0.2981094090301056,0.7018905909698945,1,available,1,hard
gpt-5.4,8816,math,10,B,E,0.988319485536506,0.038762122417107726,0.9612378775828923,0,available,3,medium
gpt-5.4,8817,math,10,A,A,0.9424568561096088,0.11944150559756236,0.8805584944024376,1,available,2,medium
gpt-5.4,8825,math,10,D,D,0.45071124218639297,0.7127646398862655,0.2872353601137345,1,available,0,hard
gpt-5.4,8827,math,10,C,F,0.9994317716103565,0.0026331082222469247,0.9973668917777531,0,available,0,hard
gpt-5.4,8839,math,10,E,E,0.9999656683139551,0.0002009376732262986,0.9997990623267737,1,available,2,medium
gpt-5.4,8841,math,10,J,B,0.31505311412967874,0.690105143149629,0.309894856850371,0,available,1,hard
gpt-5.4,8843,math,10,I,I,0.9999999999990001,1.3388097094751227e-11,0.9999999999866119,1,available,2,medium
gpt-5.4,8846,math,10,C,B,0.7370669135514648,0.3776364158773852,0.6223635841226147,0,available,0,hard
gpt-5.4,8848,math,10,B,D,0.27156064518591866,0.780434083527234,0.21956591647276602,0,available,0,hard
gpt-5.4,8850,math,10,G,G,0.9999389667063572,0.00034196691561927997,0.9996580330843807,1,available,0,hard
gpt-5.4,8851,math,10,J,A,0.6601885536835109,0.5779659981561628,0.4220340018438372,0,available,0,hard
gpt-5.4,8870,math,10,D,B,0.8516597066262105,0.1836915374028136,0.8163084625971864,0,available,0,hard
gpt-5.4,8873,math,4,D,D,0.9999465956643434,0.000459819410604938,0.9995401805893951,1,available,5,easy
gpt-5.4,8885,math,10,H,D,0.8162291436464502,0.21275350407990376,0.7872464959200962,0,available,1,hard
gpt-5.4,8897,math,10,A,G,0.5758025287872132,0.5681670538759476,0.43183294612405243,0,available,1,hard
gpt-5.4,8940,math,10,A,B,0.4456098603310641,0.6086900922350521,0.3913099077649479,0,available,2,medium
gpt-5.4,8945,math,10,G,C,0.5995055268551531,0.4591996048419909,0.5408003951580092,0,available,1,hard
gpt-5.4,8946,math,10,J,B,0.26386005112162836,0.8019354918749578,0.19806450812504217,0,available,1,hard
gpt-5.4,8951,math,10,D,A,0.26688379900056886,0.9166589707991462,0.08334102920085384,0,available,0,hard
gpt-5.4,8952,math,10,G,H,0.17915270179599532,0.9580496118946235,0.041950388105376546,0,available,0,hard
gpt-5.4,8955,math,10,D,C,0.9998092833254565,0.0009742011630154244,0.9990257988369846,0,available,0,hard
gpt-5.4,8958,math,10,F,D,0.727199862965224,0.34986994748200134,0.6501300525179987,0,available,0,hard
gpt-5.4,8965,math,10,J,G,0.4648693687265723,0.6922366907445795,0.3077633092554205,0,available,0,hard
gpt-5.4,8977,math,10,J,J,0.9999999999990001,1.338809709475123e-11,0.9999999999866119,1,available,0,hard
gpt-5.4,8979,math,10,J,J,0.9999961853100103,2.596688816004451e-05,0.99997403311184,1,available,2,medium
gpt-5.4,8982,math,10,D,D,0.9999999999989999,1.3388480081090894e-11,0.9999999999866115,1,available,0,hard
gpt-5.4,8983,math,10,H,D,0.99507594484217,0.018195088331571074,0.9818049116684289,0,available,0,hard
gpt-5.4,9005,math,10,I,I,0.9999885559736865,7.244017911991883e-05,0.9999275598208801,1,available,0,hard
gpt-5.4,9013,math,10,F,D,0.9997940275628919,0.0010452448568299205,0.9989547551431701,0,available,0,hard
gpt-5.4,9017,math,10,I,I,0.9999999999989999,1.338852738398884e-11,0.9999999999866115,1,available,4,easy
gpt-5.4,9023,math,10,D,B,0.218058657688696,0.8957712638380391,0.10422873616196093,0,available,2,medium
gpt-5.4,9033,math,10,J,J,0.4393645316339796,0.6416496752673506,0.3583503247326494,1,available,0,hard
gpt-5.4,9046,physics,9,D,D,0.9999961853100103,2.7007555091902918e-05,0.9999729924449081,1,available,4,easy
gpt-5.4,9047,physics,10,B,B,0.9999465956643434,0.0003023192139971766,0.9996976807860029,1,available,2,medium
gpt-5.4,9072,physics,10,F,F,0.9999999999989999,1.3388480081090894e-11,0.9999999999866115,1,available,0,hard
gpt-5.4,9075,physics,10,H,A,0.38312846885963264,0.541174244793143,0.458825755206857,0,available,2,medium
gpt-5.4,9076,physics,10,D,D,0.78277703635856,0.39893868195553395,0.601061318044466,1,available,2,medium
gpt-5.4,9081,physics,10,H,H,0.9999580392104566,0.0002419326624713805,0.9997580673375286,1,available,4,easy
gpt-5.4,9082,physics,10,E,E,0.9932745185045888,0.023938341917902416,0.9760616580820975,1,available,0,hard
gpt-5.4,9094,physics,10,A,A,0.9998855656301433,0.0006099301171802374,0.9993900698828198,1,available,1,hard
gpt-5.4,9117,physics,10,F,F,0.9999961853100103,2.5966888160044508e-05,0.99997403311184,1,available,0,hard
gpt-5.4,9124,physics,10,J,I,0.9998817513766851,0.0006285760066644438,0.9993714239933356,0,available,0,hard
gpt-5.4,9125,physics,10,F,F,0.9999847413273524,9.468032198596108e-05,0.999905319678014,1,available,1,hard
gpt-5.4,9146,physics,10,D,D,0.9965536513140681,0.013269919372736942,0.9867300806272631,1,available,1,hard
gpt-5.4,9148,physics,10,A,H,0.4214638369655097,0.6954866887262857,0.3045133112737143,0,available,2,medium
gpt-5.4,9156,physics,10,A,A,0.9998169112940333,0.0009384826210137082,0.9990615173789863,1,available,2,medium
gpt-5.4,9159,physics,10,E,E,0.8512342170110485,0.18566961355667697,0.814330386443323,1,available,1,hard
